CreationDate,Score
"2013-04-23 11:01:20","1"
"2011-10-19 09:25:09","1"
"2013-03-29 10:00:36","0"
"2011-12-31 00:33:07","0"
"2013-12-26 08:24:27","1"
"2011-06-27 11:02:54","1"
"2012-02-07 22:17:18","4"
"2012-03-12 17:06:05","0"
"2018-07-18 16:18:36","1"
"2012-01-10 13:44:53","7"
"2013-04-28 06:59:02","0"
"2013-04-28 07:05:36","2"
"2018-07-18 16:32:43","0"
"2013-07-19 07:59:25","3"
"2011-06-28 01:49:10","0"
"2012-03-22 14:35:06","0"
"2016-03-29 12:27:09","0"
"2011-07-24 15:27:10","2"
"2011-06-28 00:11:11","2"
"2015-02-03 18:48:43","2"
"2018-08-07 04:40:19","3"
"2018-08-07 04:46:22","0"
"2017-09-30 22:47:59","0"
"2011-03-31 05:29:14","0"
"2012-08-10 05:33:02","1"
"2012-08-10 05:40:19","3"
"2012-04-12 06:22:21","0"
"2016-02-05 13:38:50","2"
"2017-02-28 17:09:39","0"
"2012-01-09 05:05:36","0"
"2015-06-24 06:41:06","3"
"2016-02-05 10:12:54","0"
"2011-04-28 18:35:26","0"
"2015-07-28 21:10:14","1"
"2015-01-08 13:42:03","1"
"2016-03-27 00:13:22","0"
"2011-11-15 23:57:21","0"
"2015-08-30 23:12:31","0"
"2017-03-02 10:32:23","0"
"2015-07-22 11:38:13","0"
"2012-01-15 21:26:35","0"
"2015-08-31 02:55:53","1"
"2010-10-26 14:43:24","0"
"2015-06-27 00:10:20","0"
"2012-03-05 15:58:45","1"
"2012-01-16 02:04:44","0"
"2012-01-19 15:13:21","-1"
"2012-07-25 09:34:00","0"
"2016-02-20 00:22:46","-1"
"2011-04-29 09:48:46","2"
"2018-06-11 13:17:00","0"
"2016-09-26 11:20:10","-1"
"2015-08-31 05:00:37","1"
"2012-09-21 16:06:36","0"
"2013-04-10 04:41:54","6"
"2019-03-14 07:25:20","-2"
"2013-11-28 10:00:57","0"
"2013-12-06 00:05:17","0"
"2017-03-29 19:15:02","0"
"2011-04-30 04:54:21","5"
"2019-10-14 16:53:26","0"
"2011-02-21 17:03:10","1"
"2013-04-24 10:56:42","3"
"2019-02-14 18:17:53","1"
"2012-01-09 16:17:20","0"
"2012-11-07 19:47:12","2"
"2019-11-06 07:05:59","0"
"2012-10-03 15:45:29","0"
"2019-11-04 05:46:32","0"
"2014-06-09 01:30:19","-1"
"2014-06-09 02:35:28","25"
"2012-11-08 00:00:26","0"
"2015-01-08 19:19:16","8"
"2016-10-18 12:00:10","0"
"2016-02-25 15:34:45","0"
"2012-01-16 20:10:48","1"
"2017-10-25 10:30:55","2"
"2012-11-08 04:02:24","1"
"2012-11-08 04:07:29","0"
"2011-03-01 13:18:33","9"
"2013-05-15 04:30:47","0"
"2015-08-06 12:18:24","1"
"2018-07-05 12:52:52","1"
"2012-01-17 04:46:13","0"
"2015-07-30 18:46:23","1"
"2011-12-19 14:37:01","2"
"2012-01-17 05:21:03","4"
"2011-03-29 00:45:18","0"
"2015-01-21 08:04:12","1"
"2014-06-09 07:11:47","0"
"2012-10-07 10:25:19","0"
"2009-11-30 21:56:57","0"
"2013-12-16 13:17:22","6"
"2019-11-08 16:31:45","1"
"2009-11-02 20:58:03","1"
"2019-11-12 00:29:29","0"
"2019-11-12 02:59:59","0"
"2009-11-30 23:00:33","0"
"2019-11-01 07:12:33","-1"
"2012-02-01 22:57:25","0"
"2012-11-08 18:33:50","7"
"2009-12-09 04:08:36","1"
"2017-04-19 04:14:44","-2"
"2014-07-25 16:18:11","0"
"2011-05-18 02:44:52","0"
"2011-03-18 08:36:00","2"
"2014-07-25 17:51:30","0"
"2014-07-25 17:53:06","1"
"2011-05-18 06:23:25","1"
"2015-01-08 21:44:31","0"
"2012-02-07 03:39:21","0"
"2013-12-12 13:45:10","0"
"2014-01-01 13:39:10","1"
"2014-06-25 23:58:34","0"
"2012-03-26 19:54:25","0"
"2017-09-20 22:46:22","0"
"2012-09-22 07:16:49","2"
"2014-04-27 07:46:29","0"
"2013-11-08 16:13:49","0"
"2013-06-19 08:14:51","0"
"2012-03-26 21:07:15","2"
"2015-02-05 04:16:46","0"
"2015-08-06 22:19:18","1"
"2009-12-27 09:59:46","1"
"2014-11-23 02:51:48","0"
"2014-11-23 02:53:47","1"
"2015-01-21 13:09:49","0"
"2019-02-14 19:39:37","-1"
"2017-04-21 21:32:49","0"
"2016-09-19 11:53:23","1"
"2013-12-18 17:51:11","0"
"2013-12-18 17:54:23","0"
"2017-10-22 17:04:16","2"
"2015-02-05 05:55:53","-1"
"2013-06-19 11:03:58","0"
"2019-11-08 21:10:33","0"
"2012-02-09 20:12:35","0"
"2014-06-18 19:55:40","3"
"2011-04-03 20:31:39","0"
"2012-03-27 06:21:54","1"
"2011-05-31 08:15:54","0"
"2014-12-27 16:06:44","0"
"2019-11-08 23:12:26","0"
"2013-05-07 22:14:31","1"
"2012-11-16 17:19:34","0"
"2018-05-02 08:29:19","0"
"2012-08-30 10:12:35","0"
"2015-01-09 06:23:07","0"
"2017-03-27 18:09:00","2"
"2016-10-12 15:08:05","3"
"2009-12-28 19:30:22","1"
"2015-06-27 01:04:16","0"
"2013-11-22 11:23:38","0"
"2010-02-26 21:03:38","0"
"2011-10-22 03:04:42","0"
"2015-06-27 21:36:52","0"
"2013-05-10 02:31:19","2"
"2016-01-26 19:15:26","1"
"2010-05-12 01:13:16","2"
"2017-12-03 11:58:09","1"
"2012-10-08 05:08:54","9"
"2013-06-19 17:40:48","0"
"2016-03-22 21:58:48","0"
"2010-08-01 12:40:17","0"
"2015-01-12 02:42:39","2"
"2015-01-12 03:21:01","0"
"2010-11-02 03:05:24","0"
"2014-07-07 22:01:04","0"
"2013-05-21 14:00:27","0"
"2015-08-12 07:35:28","1"
"2014-06-19 06:58:30","3"
"2015-01-05 11:34:31","0"
"2015-08-18 12:45:54","17"
"2013-03-16 14:27:36","0"
"2013-05-08 06:25:15","1"
"2017-12-14 09:07:29","2"
"2015-07-31 10:12:31","2"
"2019-01-16 06:52:39","0"
"2011-10-15 13:11:01","1"
"2013-12-12 22:28:28","1"
"2016-09-10 03:10:39","0"
"2012-01-24 15:25:13","9"
"2017-12-07 10:41:20","1"
"2012-02-09 22:39:43","0"
"2014-06-21 16:00:46","2"
"2014-06-19 09:44:27","1"
"2015-02-27 10:17:59","0"
"2012-11-23 04:48:59","-1"
"2012-02-29 02:35:55","1"
"2012-02-14 14:07:30","3"
"2015-08-03 12:30:36","0"
"2017-10-13 02:10:20","0"
"2012-04-03 09:43:48","0"
"2009-06-25 19:59:20","3"
"2011-03-22 11:00:20","0"
"2009-07-03 08:24:06","199"
"2015-07-20 10:12:44","0"
"2010-06-18 10:21:56","6"
"2018-07-09 17:39:33","0"
"2011-05-05 00:50:19","0"
"2010-06-18 15:33:31","0"
"2012-03-19 21:30:59","1"
"2016-02-09 21:48:20","0"
"2013-04-18 07:48:53","2"
"2016-03-23 05:50:28","0"
"2012-10-23 08:01:19","0"
"2010-12-15 21:42:27","0"
"2015-08-26 20:10:36","0"
"2015-08-26 20:11:35","0"
"2011-05-20 15:09:03","3"
"2011-05-20 17:08:18","18"
"2012-03-20 14:55:37","0"
"2013-05-31 10:03:01","1"
"2016-03-23 06:49:21","0"
"2012-08-19 20:26:24","0"
"2015-07-22 15:38:31","0"
"2012-02-07 19:16:33","0"
"2017-05-01 16:55:14","0"
"2010-08-02 22:26:32","15"
"2011-01-12 11:20:39","0"
"2010-08-03 00:30:04","8"
"2015-02-13 15:04:21","2"
"2010-07-15 15:18:42","3"
"2014-07-16 00:08:23","3"
"2014-05-25 19:21:10","0"
"2011-06-01 17:18:48","0"
"2011-01-16 02:41:25","3"
"2011-01-16 02:59:35","4"
"2014-07-20 19:04:10","1"
"2014-06-03 19:01:04","3"
"2012-03-09 12:59:00","0"
"2013-06-20 09:21:16","1"
"2012-03-09 13:30:42","3"
"2011-05-22 07:19:14","3"
"2013-04-14 06:55:35","1"
"2012-03-21 04:21:16","0"
"2014-12-21 12:14:28","0"
"2011-12-20 02:18:26","1"
"2010-08-03 17:41:23","2"
"2010-06-21 17:59:04","1"
"2011-12-20 08:10:11","0"
"2009-08-17 14:17:02","1"
"2010-10-26 19:07:05","1"
"2013-12-17 09:17:12","4"
"2018-07-06 13:11:38","0"
"2015-02-16 12:12:21","0"
"2011-03-30 19:00:05","2"
"2009-09-12 03:27:09","0"
"2010-02-04 22:38:49","5"
"2013-05-22 10:17:01","0"
"2012-11-02 23:04:51","0"
"2016-08-10 10:47:04","1"
"2011-02-06 20:22:39","0"
"2018-04-26 15:10:26","0"
"2013-12-28 15:34:30","5"
"2013-06-20 19:48:05","0"
"2012-04-14 14:06:38","0"
"2010-06-24 13:18:19","2"
"2016-02-18 00:05:18","0"
"2013-06-20 20:15:36","0"
"2010-03-11 03:52:24","4"
"2015-02-12 17:43:00","3"
"2017-04-17 19:10:14","0"
"2014-12-28 02:20:23","0"
"2012-04-07 14:03:08","0"
"2014-07-29 01:50:06","0"
"2019-12-03 06:53:02","1"
"2011-06-18 16:39:33","0"
"2014-01-07 03:42:41","-1"
"2014-07-16 09:04:43","0"
"2014-08-12 14:09:57","0"
"2016-04-03 07:30:39","2"
"2014-08-08 09:02:50","0"
"2011-05-23 17:54:14","17"
"2014-01-02 17:46:06","1"
"2013-12-22 21:41:36","1"
"2012-03-29 05:30:57","1"
"2019-12-07 18:41:35","0"
"2011-06-03 07:36:16","0"
"2017-10-26 20:14:58","0"
"2015-07-23 22:05:30","0"
"2017-04-20 11:21:12","1"
"2014-01-22 16:39:28","0"
"2012-04-08 14:29:00","1"
"2016-08-16 01:21:42","0"
"2011-05-24 06:03:20","2"
"2015-01-29 04:07:43","0"
"2014-01-22 18:07:55","1"
"2016-11-11 00:49:53","0"
"2012-04-08 04:55:04","0"
"2012-04-08 05:07:54","0"
"2017-12-25 13:26:32","0"
"2019-01-19 16:41:53","0"
"2010-09-12 15:16:46","3"
"2011-01-25 03:22:16","1"
"2014-08-17 09:28:13","0"
"2014-08-17 10:31:39","0"
"2017-09-27 13:38:52","0"
"2009-10-12 12:25:20","22"
"2014-01-14 20:21:51","0"
"2014-05-13 18:42:57","2"
"2013-12-30 18:06:57","0"
"2012-02-07 23:04:59","1"
"2015-02-24 11:44:02","0"
"2019-04-19 17:23:27","1"
"2014-08-17 14:07:24","1"
"2012-02-07 23:25:12","0"
"2013-06-07 19:48:53","0"
"2019-12-20 18:06:38","1"
"2012-07-25 23:57:43","0"
"2013-12-14 23:08:01","1"
"2012-03-29 11:52:25","0"
"2010-08-06 02:55:31","3"
"2012-12-04 12:29:28","1"
"2015-09-28 13:46:32","0"
"2012-04-12 05:39:05","0"
"2012-04-12 05:39:45","2"
"2017-05-18 15:30:12","1"
"2016-11-07 05:47:53","0"
"2011-07-24 22:24:17","0"
"2015-07-27 23:05:00","0"
"2014-06-18 07:46:36","0"
"2016-10-17 03:56:41","0"
"2014-12-27 06:16:49","2"
"2011-02-20 03:14:29","2"
"2017-12-07 04:03:36","1"
"2009-11-09 21:54:44","0"
"2019-09-19 21:12:12","1"
"2014-12-27 09:47:04","0"
"2013-12-27 15:47:03","13"
"2016-03-07 03:16:46","0"
"2015-07-28 01:02:41","0"
"2017-09-27 11:39:57","1"
"2011-03-01 03:06:54","1"
"2014-05-20 17:02:23","4"
"2012-09-21 15:08:17","2"
"2012-01-16 06:27:18","5"
"2018-05-22 11:49:52","0"
"2016-09-05 20:03:43","0"
"2017-11-16 02:52:17","19"
"2016-03-09 06:00:28","0"
"2012-08-31 23:56:42","3"
"2011-12-18 23:46:58","0"
"2010-06-10 19:51:54","2"
"2013-04-23 05:45:48","0"
"2011-03-01 10:15:46","0"
"2011-10-30 06:37:42","0"
"2010-06-11 12:18:44","2"
"2011-04-30 10:20:32","15"
"2011-04-30 13:11:25","1"
"2017-11-06 14:56:42","0"
"2015-07-26 20:07:23","4"
"2014-06-24 04:40:37","-1"
"2010-12-31 03:31:10","1"
"2011-12-29 20:48:49","2"
"2014-05-10 10:17:33","2"
"2014-06-16 12:44:41","1"
"2014-12-05 20:20:48","0"
"2011-11-06 18:11:21","37"
"2012-01-16 20:48:23","1"
"2012-11-08 02:26:40","2"
"2011-02-21 11:43:29","4"
"2014-12-11 02:02:33","0"
"2010-01-16 11:44:40","7"
"2009-08-13 15:57:50","0"
"2015-08-06 12:35:50","1"
"2012-09-19 13:31:33","0"
"2011-12-30 09:58:38","0"
"2015-08-09 07:46:14","-1"
"2013-11-19 02:55:48","0"
"2009-12-26 11:18:42","2"
"2014-06-20 21:38:08","0"
"2012-09-13 13:09:42","0"
"2013-12-30 06:12:22","2"
"2013-05-12 18:44:05","0"
"2011-03-29 05:04:47","1"
"2015-01-06 21:41:18","2"
"2017-04-15 17:18:16","60"
"2013-06-12 12:26:15","3"
"2013-11-26 16:48:57","1"
"2009-11-29 22:30:36","0"
"2017-11-16 05:47:31","0"
"2013-05-21 03:47:58","0"
"2013-05-09 18:27:54","0"
"2018-06-07 13:06:00","-5"
"2012-01-17 13:34:19","1"
"2015-01-06 22:29:57","3"
"2012-10-09 18:37:28","3"
"2019-12-02 21:38:27","0"
"2010-02-22 22:35:40","0"
"2014-07-25 15:39:12","0"
"2014-07-02 06:03:25","0"
"2014-07-04 17:30:22","0"
"2012-09-19 19:36:38","1"
"2012-02-03 16:21:05","1"
"2012-02-07 02:22:12","0"
"2012-02-07 02:31:47","0"
"2016-09-16 09:14:31","0"
"2010-12-27 07:41:49","1"
"2013-06-19 07:21:41","2"
"2018-06-13 23:34:47","-1"
"2018-06-19 14:02:48","1"
"2012-10-11 04:45:33","2"
"2009-11-11 21:20:42","0"
"2009-11-11 21:22:53","0"
"2011-05-30 18:26:15","1"
"2012-01-24 09:18:19","2"
"2016-02-25 17:50:50","0"
"2013-12-01 21:45:20","0"
"2012-10-11 05:32:20","2"
"2011-03-29 08:51:14","1"
"2010-10-08 17:45:25","4"
"2011-12-05 11:57:35","6"
"2015-01-30 16:24:37","1"
"2016-03-04 15:12:11","5"
"2015-08-21 11:32:18","1"
"2012-09-25 13:28:09","0"
"2012-02-07 07:22:08","8"
"2013-12-02 04:25:31","0"
"2012-03-27 00:56:59","3"
"2013-06-03 02:09:28","1"
"2012-03-27 01:11:16","1"
"2015-08-06 22:51:51","7"
"2012-03-27 02:40:12","1"
"2012-02-17 00:07:17","1"
"2015-06-24 06:48:22","1"
"2013-06-19 11:23:08","0"
"2014-07-09 17:08:32","2"
"2010-01-25 10:03:02","0"
"2017-11-04 06:37:02","3"
"2019-03-26 13:34:42","0"
"2013-04-18 07:21:15","7"
"2011-03-18 13:12:51","1"
"2011-03-18 13:21:11","3"
"2010-02-26 00:14:43","1"
"2016-01-24 19:54:18","2"
"2016-01-24 19:57:21","0"
"2018-06-25 19:13:26","0"
"2014-08-01 20:17:28","1"
"2017-11-14 10:41:56","1"
"2015-02-05 09:31:54","5"
"2013-05-10 01:25:31","0"
"2012-01-27 21:26:13","4"
"2015-02-05 09:42:53","0"
"2015-02-05 09:43:40","0"
"2012-01-20 03:01:29","1"
"2013-11-26 22:26:10","1"
"2015-08-12 05:01:47","1"
"2009-12-19 12:54:13","2"
"2012-10-11 07:32:22","0"
"2013-10-20 12:12:43","0"
"2011-03-15 18:15:29","0"
"2018-06-28 15:54:38","0"
"2012-02-17 09:36:03","1"
"2019-11-14 22:24:34","0"
"2014-07-15 16:48:59","1"
"2013-05-13 10:19:06","1"
"2014-06-24 08:33:31","0"
"2011-04-14 00:50:55","0"
"2016-01-20 13:21:30","0"
"2011-04-14 03:45:18","4"
"2012-10-08 07:02:15","1"
"2010-04-09 10:02:09","2"
"2015-08-05 01:51:23","0"
"2012-10-10 00:27:09","0"
"2010-04-09 13:14:58","3"
"2013-12-12 19:42:00","1"
"2012-11-22 16:50:39","0"
"2015-07-27 04:28:49","2"
"2019-01-15 20:54:54","3"
"2011-10-13 03:49:58","0"
"2012-03-06 16:42:57","3"
"2012-10-11 09:26:36","0"
"2014-06-24 10:04:10","0"
"2013-10-14 22:14:04","0"
"2015-01-14 07:45:04","1"
"2012-09-28 02:50:34","21"
"2012-01-17 18:43:25","0"
"2011-03-02 19:14:57","1"
"2012-02-25 02:02:49","0"
"2019-11-01 20:01:15","0"
"2012-02-25 06:42:11","0"
"2017-11-11 16:09:48","0"
"2015-02-03 01:16:11","0"
"2011-04-15 12:57:50","0"
"2015-01-31 19:04:23","1"
"2013-11-27 09:15:52","-1"
"2013-12-17 02:22:33","0"
"2012-03-08 14:57:32","1"
"2017-05-09 07:15:01","0"
"2014-07-10 05:57:16","5"
"2013-04-06 21:48:04","2"
"2011-04-04 15:25:35","12"
"2016-01-20 10:35:34","3"
"2014-07-13 01:12:16","1"
"2015-08-16 01:15:07","1"
"2015-08-22 01:06:03","0"
"2010-09-24 11:33:32","1"
"2009-12-02 22:09:46","0"
"2016-04-13 18:50:29","0"
"2011-01-01 14:33:32","1"
"2013-06-13 11:03:00","0"
"2012-02-14 16:46:28","4"
"2010-03-05 14:26:45","1"
"2013-06-13 16:54:30","5"
"2011-10-11 10:29:31","1"
"2019-04-04 04:55:38","0"
"2014-05-22 16:03:17","1"
"2017-04-28 12:32:20","0"
"2013-03-16 03:26:36","1"
"2011-05-05 13:23:50","0"
"2012-03-09 03:42:58","2"
"2015-07-15 05:21:16","0"
"2013-06-14 06:43:48","4"
"2014-07-28 10:03:50","-1"
"2014-07-28 11:06:16","0"
"2010-04-13 16:57:24","1"
"2011-06-01 14:56:24","1"
"2012-11-01 15:12:15","6"
"2017-03-01 09:40:19","1"
"2016-10-18 16:27:59","1"
"2012-03-09 11:01:36","0"
"2011-04-09 08:25:41","1"
"2017-05-01 20:32:15","4"
"2011-04-09 15:19:23","1"
"2016-10-04 15:18:07","0"
"2013-06-03 19:48:41","1"
"2017-12-04 02:26:14","0"
"2015-02-08 19:44:58","0"
"2013-11-15 21:44:18","3"
"2012-11-12 05:51:15","0"
"2011-12-02 19:43:33","1"
"2012-11-18 14:00:32","0"
"2015-02-03 15:03:00","1"
"2019-12-04 17:08:35","2"
"2017-12-07 13:48:05","1"
"2013-11-10 20:49:05","9"
"2016-08-30 19:01:06","0"
"2017-09-27 13:22:16","0"
"2018-06-23 07:22:44","0"
"2014-06-30 14:27:42","1"
"2013-06-20 15:06:34","0"
"2018-07-14 20:18:23","1"
"2014-06-30 14:29:38","0"
"2014-08-03 23:50:40","0"
"2012-11-02 03:59:36","1"
"2012-02-28 16:10:50","0"
"2018-07-14 23:17:09","1"
"2014-08-04 04:15:45","0"
"2016-10-07 15:56:24","1"
"2015-02-03 16:27:56","1"
"2011-04-20 23:34:56","0"
"2011-05-06 23:39:25","4"
"2019-03-15 14:02:00","-1"
"2017-12-11 20:24:38","0"
"2013-05-29 06:08:05","1"
"2016-04-02 17:55:00","0"
"2011-04-05 12:25:34","0"
"2017-02-25 23:45:02","0"
"2014-12-27 22:57:30","3"
"2017-03-26 13:55:54","1"
"2012-03-12 09:59:07","1"
"2013-06-07 16:51:51","23"
"2012-08-28 20:45:53","3"
"2010-03-11 11:53:02","4"
"2011-05-22 19:32:09","0"
"2010-09-24 21:20:15","35"
"2017-02-27 11:06:02","1"
"2017-02-27 11:06:16","0"
"2014-07-29 03:58:53","1"
"2019-09-18 08:06:13","2"
"2017-05-09 09:23:19","-1"
"2014-08-08 03:10:29","1"
"2016-10-28 06:11:08","1"
"2013-07-14 07:05:51","0"
"2015-09-01 17:09:49","0"
"2011-06-11 13:39:35","0"
"2013-12-17 11:09:39","1"
"2012-11-19 12:37:53","1"
"2013-06-21 01:01:20","0"
"2013-12-11 01:15:26","0"
"2017-12-20 00:23:32","0"
"2016-04-06 15:15:40","1"
"2015-09-23 01:51:29","-1"
"2013-06-21 06:52:19","1"
"2012-11-28 20:57:57","1"
"2011-10-18 15:16:31","0"
"2014-08-12 19:26:46","1"
"2011-06-19 20:54:41","-1"
"2011-10-18 15:22:41","2"
"2012-03-22 06:37:42","0"
"2012-09-06 06:42:33","0"
"2018-07-28 23:45:10","0"
"2012-09-13 18:38:59","0"
"2017-03-03 20:49:27","3"
"2017-10-07 12:58:41","7"
"2018-07-17 14:07:03","0"
"2012-12-04 09:06:30","0"
"2010-09-13 13:05:38","0"
"2013-06-16 09:36:21","1"
"2017-05-22 20:05:04","0"
"2015-02-03 18:31:44","0"
"2010-09-13 18:17:42","0"
"2012-11-19 18:27:38","0"
"2017-03-06 14:46:00","1"
"2012-10-17 12:56:27","1"
"2013-07-19 10:18:01","1"
"2014-08-04 23:22:46","0"
"2013-06-21 11:44:56","0"
"2011-05-10 10:01:03","0"
"2015-02-03 20:11:09","1"
"2014-01-15 07:38:48","1"
"2012-07-19 03:04:28","3"
"2012-09-24 19:14:21","0"
"2012-08-09 21:15:30","0"
"2008-10-02 08:15:27","45"
"2017-04-02 10:53:17","0"
"2015-01-13 11:29:14","0"
"2013-11-02 21:39:43","0"
"2014-06-28 08:42:28","0"
"2019-11-08 11:58:19","0"
"2015-06-27 19:46:46","6"
"2012-10-09 14:37:51","0"
"2015-08-31 04:04:34","1"
"2015-07-30 15:02:08","0"
"2012-03-05 20:38:08","31"
"2013-12-27 17:34:47","2"
"2011-04-29 14:11:41","0"
"2012-01-16 08:26:30","0"
"2011-11-25 02:50:17","0"
"2019-01-23 14:37:22","0"
"2013-11-06 13:24:02","0"
"2018-05-08 09:15:25","0"
"2014-07-20 03:27:06","0"
"2015-07-24 18:04:13","0"
"2011-12-02 10:48:05","0"
"2013-11-08 14:34:02","2"
"2013-12-27 20:39:32","0"
"2012-09-30 20:04:27","0"
"2011-01-19 05:46:59","0"
"2011-02-16 22:14:27","17"
"2011-12-05 07:48:54","0"
"2014-07-04 14:34:06","0"
"2010-12-31 05:47:52","2"
"2012-08-01 17:13:23","0"
"2013-05-23 09:28:53","1"
"2012-01-09 17:33:43","2"
"2012-08-04 01:22:36","11"
"2012-01-27 07:58:59","5"
"2010-07-07 09:43:43","1"
"2015-01-11 07:13:42","1"
"2014-07-07 17:31:41","-3"
"2013-10-28 13:08:54","0"
"2017-10-24 04:51:03","0"
"2013-10-28 13:28:59","0"
"2011-03-06 03:07:43","3"
"2016-10-02 21:49:03","0"
"2009-12-08 09:08:18","0"
"2012-08-07 11:01:36","9"
"2011-01-11 22:49:14","2"
"2015-01-18 13:31:17","0"
"2013-05-02 08:52:45","1"
"2012-02-06 23:00:34","0"
"2014-07-24 22:49:05","1"
"2009-10-31 18:37:47","1"
"2011-03-10 16:00:28","3"
"2013-05-25 01:46:15","2"
"2019-11-18 15:54:59","0"
"2010-07-08 07:22:16","-4"
"2014-07-25 06:04:41","0"
"2016-09-14 05:48:31","1"
"2012-10-16 07:24:19","1"
"2015-07-30 20:31:07","1"
"2014-06-28 13:11:28","1"
"2014-06-06 01:03:51","0"
"2014-06-18 15:49:00","2"
"2011-02-25 01:36:42","0"
"2011-02-25 01:44:14","1"
"2014-06-13 12:19:42","1"
"2017-04-01 11:03:58","0"
"2014-05-21 15:18:17","1"
"2014-06-23 19:20:27","1"
"2013-12-06 03:37:42","0"
"2015-01-13 19:11:08","0"
"2013-04-10 06:30:42","7"
"2012-01-26 07:30:31","1"
"2013-12-30 07:06:43","0"
"2012-09-19 18:19:35","1"
"2015-07-15 00:47:38","1"
"2016-03-02 16:49:57","0"
"2011-11-28 20:48:58","0"
"2012-11-08 20:40:29","2"
"2011-05-18 07:29:34","0"
"2016-03-04 10:34:54","0"
"2013-05-05 11:41:53","2"
"2014-07-04 22:13:17","-1"
"2016-09-21 09:07:05","0"
"2012-01-27 15:52:49","12"
"2017-04-19 07:43:40","0"
"2010-12-27 12:26:53","0"
"2019-11-06 13:41:27","0"
"2019-11-23 20:00:59","0"
"2013-05-05 14:58:24","4"
"2012-01-30 20:38:41","0"
"2012-01-30 20:39:39","2"
"2014-06-24 06:33:53","0"
"2008-09-17 15:12:15","8"
"2012-10-04 13:48:43","0"
"2014-08-01 14:59:10","0"
"2010-04-02 12:30:58","1"
"2010-01-24 23:55:19","3"
"2014-07-12 06:49:49","5"
"2012-10-07 19:20:56","1"
"2017-11-30 06:21:37","-3"
"2016-08-31 20:06:05","0"
"2012-07-19 04:10:49","3"
"2016-09-02 03:05:32","2"
"2014-06-13 17:55:39","0"
"2010-02-25 06:39:20","1"
"2010-02-25 06:41:18","2"
"2009-11-20 18:30:39","21"
"2012-03-27 07:18:21","0"
"2017-04-11 12:30:09","2"
"2011-03-11 13:30:38","41"
"2011-03-18 12:39:46","1"
"2012-02-17 05:37:25","0"
"2012-02-17 05:38:07","0"
"2013-12-18 20:32:12","1"
"2015-06-25 20:07:14","0"
"2014-06-16 20:21:39","3"
"2012-02-17 06:58:11","1"
"2010-07-31 06:37:09","0"
"2013-10-17 21:30:30","0"
"2013-05-30 19:23:21","2"
"2015-01-14 01:31:53","2"
"2019-11-14 19:07:08","1"
"2014-12-31 22:21:08","0"
"2010-05-11 22:33:34","8"
"2016-09-06 06:33:18","6"
"2012-02-03 21:41:38","2"
"2011-12-19 20:31:32","0"
"2014-08-02 03:49:19","0"
"2008-12-22 16:23:15","1"
"2015-01-09 10:41:02","3"
"2017-03-30 23:53:27","0"
"2016-03-15 09:57:25","0"
"2012-04-02 20:40:00","1"
"2013-11-25 07:48:12","3"
"2018-07-11 18:58:25","0"
"2013-12-21 16:01:03","0"
"2011-04-14 09:57:36","1"
"2019-09-17 15:43:41","1"
"2013-05-25 12:26:38","40"
"2013-06-25 04:50:11","1"
"2015-07-27 17:35:20","0"
"2013-05-08 06:59:06","0"
"2011-04-14 16:42:12","16"
"2015-08-14 15:03:34","0"
"2017-11-20 08:52:52","1"
"2011-11-01 19:58:44","5"
"2012-02-24 19:13:57","0"
"2012-02-24 19:15:50","1"
"2013-03-27 17:23:44","1"
"2017-11-11 15:30:16","0"
"2016-10-06 23:42:38","3"
"2013-05-15 15:05:17","1"
"2017-04-03 07:51:58","0"
"2012-09-23 01:50:28","2"
"2012-02-25 01:28:10","0"
"2016-10-07 00:10:15","0"
"2011-02-22 10:20:58","1"
"2012-07-20 14:52:30","1"
"2014-07-09 19:31:56","0"
"2012-04-03 02:06:04","0"
"2015-08-15 21:26:09","-2"
"2013-06-13 02:49:02","0"
"2012-02-14 13:32:15","1"
"2013-06-25 10:41:54","1"
"2012-03-19 11:03:06","0"
"2016-03-16 05:39:19","0"
"2015-02-03 12:10:03","0"
"2010-12-31 19:51:56","1"
"2013-04-08 11:05:37","0"
"2015-01-14 14:08:59","1"
"2011-11-20 00:01:52","16"
"2012-10-17 02:45:35","0"
"2012-02-14 16:30:35","0"
"2012-10-11 15:23:43","2"
"2014-11-21 18:49:06","0"
"2010-12-15 18:49:41","0"
"2011-10-10 22:34:00","7"
"2015-07-14 08:08:05","0"
"2013-06-03 14:34:10","39"
"2016-10-04 10:25:32","0"
"2011-05-20 09:40:03","5"
"2012-03-08 22:51:31","1"
"2010-07-14 13:27:51","1"
"2012-11-10 17:28:00","2"
"2014-07-13 13:59:24","1"
"2019-09-17 22:24:21","0"
"2012-10-23 09:27:09","0"
"2011-05-22 17:14:00","1"
"2012-11-01 14:13:32","-1"
"2011-04-09 00:23:59","0"
"2010-03-07 23:57:08","1"
"2016-03-05 12:41:14","0"
"2012-02-07 20:08:45","2"
"2010-06-21 05:38:39","0"
"2010-06-21 06:01:34","1"
"2014-07-28 13:44:07","0"
"2014-01-01 23:08:32","9"
"2016-10-07 13:46:26","1"
"2013-06-20 10:55:22","0"
"2013-06-03 22:14:01","0"
"2010-05-23 18:48:58","4"
"2014-12-23 07:39:16","1"
"2011-06-02 08:13:08","0"
"2013-12-04 22:47:14","3"
"2012-02-28 09:34:52","12"
"2013-03-21 21:44:36","1"
"2014-07-21 08:28:47","0"
